firm_id,year,YEMP,AI,L_AI,BMI,SKILL,DEO,ESG,GOV,Age,Size,Lev,RoA,Cash,Growth,Top10,Board,Separation,SOE,lngdp
1002,2012,0.3404,1.0648,,0.0256,0.2074,0.3073,5,0,3.065,21.489,0.6471,0.0865,0.05,0.2113,0.5852,2.1351,0,0,10.4908
1002,2013,0.3246,2.1735,1.0648,0.2543,0.3267,0.7124,4,0,1.1193,21.8129,0.4779,-0.0785,0.0722,-0.1252,0.46,1.9263,0,0,10.3561
1002,2014,0.4482,0.0647,2.1735,0.0205,0.4084,0.3773,4,1,2.5074,23.3565,0.1993,0.0478,0.1094,0.196,0.5566,2.0378,0,0,10.0534
1002,2015,0.3069,1.503,0.0647,0.1858,0.3285,0.3822,4,0,2.6416,21.1104,0.2817,0.1707,-0.0916,-0.1732,0.5773,2.5414,0,1,10.7733
1002,2016,0.2137,2.9868,1.503,0.3148,0.4727,0.3424,5,0,2.2571,21.0688,0.4273,0.0756,0.0534,-0.541,0.3194,2.1367,0,0,10.3633
1002,2017,0.4321,1.0492,2.9868,0.1435,0.5114,0.0,5,0,1.2807,20.6903,0.6853,0.0265,-0.0203,0.6899,0.5845,2.1184,0,0,11.0396
1002,2018,0.3349,0.8975,1.0492,0.6537,0.4279,0.4049,5,1,3.1933,21.8946,0.6366,0.0407,-0.0386,0.5064,0.8191,2.1317,0,0,11.3554
1002,2019,0.2,0.4378,0.8975,0.0144,0.5045,0.0,5,0,3.526,20.5013,0.5943,-0.0527,-0.0385,-0.1786,0.5004,2.367,1,0,10.7243
1002,2020,0.1933,0.8629,0.4378,0.1822,0.072,0.1759,4,0,2.0376,21.8195,0.5747,0.0477,0.2006,-0.2397,0.5763,1.9204,0,0,10.8085
1003,2015,0.1363,0.3441,,0.3092,0.5389,0.4721,4,0,2.5636,20.7929,0.3438,-0.0143,0.0701,-0.0656,0.6055,2.6682,0,0,12.013
1003,2016,0.0908,1.3394,0.3441,0.258,0.3617,0.0453,5,0,2.9027,23.666,0.05,-0.0152,0.1077,0.4601,0.4151,1.9994,1,1,10.4583
1003,2017,0.3779,2.8062,1.3394,0.227,0.3944,0.6152,4,0,2.2204,21.7465,0.56,-0.0118,-0.0157,0.1546,0.5211,2.2951,0,0,11.2365
1003,2018,0.3345,1.4413,2.8062,0.0,0.253,0.3728,6,0,3.2299,22.5646,0.4586,-0.0059,-0.0084,0.1866,0.4461,1.7152,0,1,10.1849
1003,2019,0.0033,1.9003,1.4413,0.3042,0.0578,0.6683,4,0,3.3914,20.6893,0.3692,0.006,0.104,0.2944,0.4956,1.8902,1,0,10.0206
1003,2020,0.4663,4.7642,1.9003,0.7237,0.5046,0.3124,4,0,2.7794,22.2374,0.3823,0.051,0.0686,-0.0368,0.6885,1.6433,0,0,11.5453
1003,2021,0.2895,3.6485,4.7642,0.4718,0.4829,0.0,3,0,0.5291,22.4838,0.283,0.007,0.1036,-0.4136,0.3614,2.1664,0,0,10.0556
1003,2022,0.2448,1.4764,3.6485,0.3361,0.6038,0.1489,5,0,2.4049,19.031,0.2134,0.0559,0.0964,0.8999,0.5124,2.2734,1,1,10.5764
1004,2012,0.3146,3.3198,,0.4048,0.764,0.201,2,0,2.5811,22.2658,0.4424,0.0221,0.0981,0.4836,0.4142,1.8006,1,1,10.6339
1004,2013,0.4384,3.0998,3.3198,0.5901,0.2799,0.6724,4,0,2.8172,23.1009,0.6004,0.0645,0.1726,0.5406,0.7316,2.089,1,0,9.6298
1004,2014,0.2452,1.2454,3.0998,0.2423,0.3718,0.7512,4,0,3.2028,22.9524,0.341,0.1005,-0.0523,0.0905,0.8044,2.2535,1,0,11.2171
1004,2015,0.5236,1.8583,1.2454,0.0471,0.3762,0.2072,3,0,1.8888,24.2097,0.3112,0.0128,0.0811,-0.0853,0.6991,2.2529,0,0,11.971
1004,2016,0.2743,1.3502,1.8583,0.117,0.4078,0.0,4,1,2.0332,23.6163,0.671,0.0409,0.074,0.974,0.6331,2.2843,1,1,10.4731
1004,2017,0.3165,3.5296,1.3502,0.3091,0.4456,0.0716,5,0,2.3389,21.9089,0.3516,0.055,0.1042,0.238,0.4024,2.1601,0,0,9.7943
1004,2018,0.4518,1.0218,3.5296,0.4826,0.2241,0.4755,4,0,2.3094,22.7275,0.2558,0.1874,0.0594,0.3721,0.3282,1.6647,0,0,10.4119
1004,2019,0.3976,3.0181,1.0218,0.2714,0.5085,0.2067,2,1,0.3123,23.1223,0.2801,-0.0342,0.0345,-0.4621,0.3333,2.3766,0,0,10.9789
1004,2020,0.5554,0.8512,3.0181,0.5251,0.01,0.2923,6,1,1.9673,24.3832,0.4151,0.057,0.1078,0.7935,0.6048,1.9953,1,0,12.013
1004,2021,0.3803,0.4073,0.8512,0.2099,0.2654,0.541,4,0,1.5034,21.4711,0.3462,0.0797,-0.0146,0.3803,0.6812,1.9792,1,0,11.5141
1005,2012,0.4364,2.6753,,0.3856,0.6813,0.3118,6,0,1.8597,22.9309,0.4829,0.1036,0.1295,0.4704,0.7056,2.3744,0,1,10.5858
1005,2013,0.3009,2.1816,2.6753,0.5045,0.4681,0.3126,5,0,3.1623,22.285,0.1922,-0.0539,0.0737,-0.573,0.6661,2.2518,0,1,10.4614
1005,2014,0.1612,1.7187,2.1816,0.0,0.5338,0.2164,5,0,3.526,21.618,0.3946,-0.051,-0.0061,0.0439,0.6255,2.0023,1,1,9.5707
1005,2015,0.5639,0.0955,1.7187,0.5905,0.2908,0.4162,5,1,1.7867,21.2511,0.4283,-0.0357,0.0805,0.3448,0.5835,1.9659,1,0,11.8376
1005,2016,0.3992,0.4681,0.0955,0.5391,0.01,0.7975,6,0,1.3535,23.8549,0.2553,0.0195,0.0734,0.7397,0.6071,1.8281,0,0,8.8498
1005,2017,0.2528,0.2675,0.4681,0.0,0.7583,0.6567,3,0,2.9051,23.2937,0.785,0.0673,0.1355,0.3632,0.4785,2.1139,0,0,10.4505
1005,2018,0.0,4.2101,0.2675,0.1865,0.5227,0.1607,5,1,2.1245,20.042,0.8657,0.0803,0.026,-0.0242,0.7985,2.1354,0,1,9.8917
1005,2019,0.3555,3.1177,4.2101,0.0,0.4382,0.3691,4,0,3.3832,22.7835,0.4588,0.0036,0.0418,-0.1797,0.6939,2.1698,0,1,10.4646
1005,2020,0.2079,0.6294,3.1177,0.5733,0.2037,0.3976,3,0,0.0,20.8013,0.512,0.098,0.1447,-0.1707,0.3762,2.096,0,0,10.7747
1005,2021,0.3688,0.5098,0.6294,0.5194,0.4221,0.2288,5,0,3.3897,19.2209,0.4448,0.0303,0.1011,0.1905,0.6622,2.0968,0,1,10.9635
1005,2022,0.303,0.6249,0.5098,0.0,0.3487,0.2696,5,0,1.2154,19.9351,0.1668,-0.0047,-0.1075,0.0779,0.6665,2.0622,0,0,10.2208
1006,2011,0.0842,1.7689,,0.2065,0.2496,0.1438,4,0,1.6271,20.794,0.5899,-0.0624,0.0013,-0.2266,0.5121,2.3047,0,1,11.4837
1006,2012,0.261,3.3377,1.7689,0.4993,0.5325,0.4858,5,1,1.6676,21.0872,0.6197,0.1037,0.0716,0.3771,0.6276,2.2289,0,0,9.8225
1006,2013,0.0946,3.6636,3.3377,0.541,0.381,0.4535,3,1,1.9785,22.5789,0.5153,0.0702,0.1117,0.1512,0.7164,1.9119,1,0,11.495
1006,2014,0.1253,1.6219,3.6636,0.1793,0.1469,0.3683,4,0,0.9846,23.0235,0.4187,-0.024,-0.012,0.1839,0.6584,1.8311,0,0,11.9089
1006,2015,0.2829,1.6134,1.6219,0.3308,0.2736,0.0718,5,0,1.6526,21.2072,0.7306,0.0817,0.2038,0.6288,0.6559,2.1138,1,0,11.4682
1006,2016,0.3262,1.8425,1.6134,0.2301,0.01,0.0,2,0,1.9636,24.4999,0.3884,0.0609,0.1501,0.8841,0.527,2.1375,0,0,10.463
1006,2017,0.6382,1.8726,1.8425,0.0921,0.46,0.3518,3,0,1.9991,24.5848,0.6117,0.1298,-0.0013,0.5854,0.6781,1.9247,0,0,12.013
1006,2018,0.2814,2.1869,1.8726,0.0,0.443,0.5202,4,1,1.5018,23.1832,0.3316,0.1399,0.0653,0.4986,0.5653,1.9786,0,0,10.2708
1006,2019,0.393,4.3094,2.1869,0.3859,0.1822,0.3666,4,0,2.1509,21.6596,0.178,0.0533,0.0496,-0.1885,0.6154,2.5795,0,0,9.6909
1006,2020,0.494,4.1402,4.3094,0.6533,0.5475,0.0925,3,0,2.0503,24.6599,0.05,0.0182,0.0138,-0.0664,0.5859,1.8527,1,0,10.5912
1006,2021,0.4079,1.9789,4.1402,0.4831,0.4118,0.335,3,0,1.9385,23.0426,0.4636,0.0922,0.0335,0.5075,0.2595,1.8801,0,0,11.306
1006,2022,0.3997,4.3272,1.9789,0.512,0.3266,0.2496,5,1,1.6491,23.5365,0.6485,0.1465,0.0131,-0.573,0.7018,2.4977,0,0,10.3002
1006,2023,0.0283,3.7301,4.3272,0.3381,0.5358,0.4467,6,0,2.6006,22.8139,0.262,0.0386,0.026,-0.0896,0.4915,1.8128,1,0,10.3426
1007,2011,0.2929,1.3713,,0.241,0.1744,0.2252,5,0,1.9615,22.2819,0.399,0.1102,0.0445,0.5694,0.4775,2.4369,0,1,12.0125
1007,2012,0.7352,4.1029,1.3713,0.5482,0.7338,0.4383,2,0,2.3136,19.031,0.5864,0.0194,0.049,-0.2888,0.5811,1.9497,0,1,10.7021
1007,2013,0.2268,1.5594,4.1029,0.2759,0.4238,0.2114,4,1,1.9755,23.2863,0.1649,0.0429,0.0143,-0.1769,0.3035,2.0916,0,0,12.013
1007,2014,0.4186,1.3672,1.5594,0.5987,0.01,0.5359,4,0,2.4073,22.8062,0.7324,0.0784,-0.0051,-0.3002,0.4505,2.1913,1,0,9.9727
1007,2015,0.4606,1.6573,1.3672,0.2817,0.3318,0.0,3,0,2.4067,21.7296,0.2112,0.1247,-0.0347,-0.3951,0.4372,1.8051,1,0,10.4826
1007,2016,0.5915,0.9533,1.6573,0.5934,0.3935,0.7603,4,0,2.0935,22.2081,0.3727,0.0334,-0.0199,0.262,0.5005,2.3426,1,1,10.7622
1008,2012,0.0,1.6128,,0.3439,0.5882,0.1407,3,0,0.384,22.2568,0.5753,-0.0432,-0.0061,0.0891,0.4639,1.8833,0,1,10.9661
1008,2013,0.3564,1.769,1.6128,0.7752,0.1863,0.3951,2,1,2.4969,22.7108,0.146,0.0787,0.1386,0.1386,0.6028,2.1625,0,0,9.5945
1008,2014,0.2717,3.3325,1.769,0.5047,0.1691,0.6053,5,0,1.493,22.639,0.3157,0.0676,0.0401,-0.018,0.4008,2.1002,1,1,11.8031
1008,2015,0.1434,0.4094,3.3325,0.1916,0.461,0.5404,2,1,2.7351,24.1571,0.1047,0.0462,-0.0307,0.6118,0.4314,1.9677,0,1,10.3368
1008,2016,0.6037,2.435,0.4094,0.6329,0.3495,0.5792,3,0,2.1278,23.1338,0.2207,0.0248,-0.0348,0.4977,0.589,1.8404,0,0,10.5935
1008,2017,0.3567,0.2116,2.435,0.4757,0.27,0.5718,8,0,1.4173,19.1844,0.6502,0.1438,0.0745,0.5437,0.4928,1.6843,0,0,11.8549
1008,2018,0.3566,1.8328,0.2116,0.5088,0.4262,0.4534,4,1,1.3811,23.0951,0.4102,-0.1078,0.0943,-0.3278,0.5639,2.0814,0,1,10.006
1008,2019,0.028,0.987,1.8328,0.3463,0.4113,0.0,4,1,1.8509,23.0603,0.6232,0.0292,-0.0637,-0.0777,0.4746,2.241,1,0,10.7498
1009,2012,0.3821,2.9335,,0.3811,0.2566,0.4126,3,1,2.5096,20.5094,0.4496,-0.0049,0.0221,0.2254,0.5577,2.0942,1,1,10.9353
1009,2013,0.2564,0.6602,2.9335,0.0,0.2033,0.623,4,0,1.3751,20.8822,0.2281,0.0476,-0.009,0.024,0.4214,2.181,0,1,10.0177
1009,2014,0.3161,1.5732,0.6602,0.2196,0.2718,0.0592,4,0,1.6583,20.3231,0.3214,-0.046,-0.014,-0.1517,0.5998,1.9138,0,0,9.6255
1009,2015,0.3196,0.9762,1.5732,0.3242,0.249,0.1944,4,0,1.9358,23.1589,0.4793,-0.0251,0.0949,0.1238,0.4713,2.2132,0,0,11.1116
1009,2016,0.3713,0.1978,0.9762,0.1844,0.4741,0.4419,3,1,1.4398,22.219,0.5165,-0.0773,0.0217,-0.3294,0.7263,1.8871,0,0,11.5875
1009,2017,0.2363,0.2384,0.1978,0.0,0.443,0.3075,3,0,1.136,23.574,0.1816,0.1229,0.053,0.624,0.6069,2.1754,0,1,10.7703
1009,2018,0.5405,1.7041,0.2384,0.3834,0.6356,0.1119,5,1,1.9869,21.7689,0.6698,0.044,-0.0058,-0.4796,0.6536,2.222,0,0,10.4237
1009,2019,0.1308,0.4518,1.7041,0.1165,0.0933,0.601,5,0,2.3664,22.0322,0.391,0.0683,0.1371,0.3634,0.6415,2.5586,0,1,9.9143
1009,2020,0.0245,2.0673,0.4518,0.0499,0.0206,0.1697,7,0,3.1943,24.3661,0.0833,0.0278,-0.0286,-0.0893,0.6411,2.037,0,1,10.526
1009,2021,0.4364,0.1848,2.0673,0.7259,0.3469,0.4913,4,1,1.2985,22.5676,0.8337,0.018,-0.0248,0.5772,0.6033,2.4248,0,1,11.0323
1009,2022,0.1167,0.2226,0.1848,0.349,0.4051,0.5217,2,0,1.8265,23.19,0.2942,-0.03,0.0954,0.7482,0.4263,1.9928,1,0,10.4713
1010,2013,0.345,0.8227,,0.1875,0.7391,0.5675,4,1,0.453,21.1532,0.2512,0.1139,0.1039,-0.041,0.858,2.1032,0,0,12.013
1010,2014,0.38,0.5339,0.8227,0.0,0.2284,0.3669,4,0,1.4381,21.2623,0.6981,-0.0193,0.0685,0.1008,0.7287,2.3031,0,0,11.4461
1010,2015,0.184,0.6413,0.5339,0.122,0.3545,0.4168,6,1,2.4959,21.224,0.5386,0.0876,0.0598,-0.1471,0.7119,2.3838,0,1,10.3371
1010,2016,0.1951,0.2251,0.6413,0.1548,0.2648,0.8662,4,1,1.4235,23.1466,0.322,-0.0248,0.0686,0.4488,0.3485,2.047,1,0,12.013
1010,2017,0.136,1.3315,0.2251,0.1931,0.2776,0.3918,3,0,1.4867,24.0331,0.0903,-0.0359,0.0425,-0.472,0.4425,2.138,0,0,12.013
1010,2018,0.7145,0.9602,1.3315,0.3698,0.3271,0.2345,3,1,0.0,22.6958,0.1839,0.0412,0.0018,0.0674,0.5107,2.1032,0,1,9.908
1010,2019,0.3671,0.0113,0.9602,0.0,0.3045,0.009,4,0,2.2255,19.4252,0.3834,0.0698,-0.0398,0.4814,0.7546,1.9922,1,0,10.5624
1010,2020,0.5685,1.3004,0.0113,0.3044,0.1449,0.2238,4,0,1.7716,22.4167,0.6326,-0.0494,0.1084,-0.0424,0.4759,2.2203,0,0,10.0368
1010,2021,0.1437,0.0579,1.3004,0.0359,0.2947,0.4513,6,0,1.7611,19.031,0.2938,0.0311,0.0156,0.0534,0.7615,2.1099,0,1,10.626
1010,2022,0.5433,0.3893,0.0579,0.4437,0.6814,0.3014,6,0,2.4714,21.646,0.5076,0.0714,0.0627,0.7559,0.5094,1.892,0,1,11.6529
1011,2012,0.3614,0.8809,,0.0,0.2704,0.0,5,1,2.4477,22.8168,0.6031,0.1023,0.1051,-0.4534,0.5688,2.0827,1,1,11.6912
1011,2013,0.6129,2.0623,0.8809,0.1947,0.1451,0.4631,5,0,1.1454,24.4242,0.6254,0.0229,0.0345,-0.138,0.4773,1.8957,0,0,11.14
1011,2014,0.2731,0.9861,2.0623,0.5217,0.01,0.2636,3,1,0.31,22.1317,0.3322,0.154,0.1665,0.0177,0.5846,2.256,1,0,10.6233
1011,2015,0.3449,0.7198,0.9861,0.5127,0.4943,0.5831,5,1,0.8073,24.4563,0.6538,-0.024,-0.013,0.4206,0.773,2.5791,0,0,10.4607
1011,2016,0.6095,0.5276,0.7198,0.6704,0.4481,0.3974,5,0,0.0,22.26,0.05,0.0874,-0.0057,0.6173,0.6016,2.5458,0,1,11.8619
1011,2017,0.2156,0.7443,0.5276,0.2229,0.4938,0.0,4,0,0.3364,23.6154,0.2615,0.0601,0.0154,0.1159,0.7027,1.7336,1,0,11.9663
1012,2011,0.4205,0.6314,,0.3096,0.5503,0.1006,5,1,2.2172,21.6627,0.4917,-0.1128,0.1646,0.323,0.8668,2.052,0,1,11.0256
1012,2012,0.2198,1.2486,0.6314,0.2065,0.5842,0.5708,3,0,2.6712,21.3211,0.5697,0.069,0.0627,0.5153,0.7294,2.17,0,0,11.4671
1012,2013,0.3517,0.0799,1.2486,0.2994,0.2811,0.4379,5,1,1.3737,20.6658,0.27,0.213,0.0239,0.2963,0.6634,2.1323,1,1,11.1318
1012,2014,0.0047,0.0015,0.0799,0.2138,0.3339,0.5488,3,1,2.4188,22.6599,0.3996,0.0662,0.0866,0.1767,0.6174,2.2233,1,1,11.5388
1012,2015,0.0,0.6053,0.0015,0.0,0.2707,0.1018,6,0,2.6356,22.9228,0.6307,0.0827,0.0546,0.3775,0.3442,1.8448,0,1,10.3558
1012,2016,0.3847,2.0377,0.6053,0.0,0.3896,0.1761,6,0,2.7241,21.336,0.346,0.0715,0.162,0.0359,0.302,2.2082,0,0,10.3894
1012,2017,0.3212,1.7943,2.0377,0.6269,0.4091,0.7665,4,0,3.526,21.6296,0.556,-0.0539,0.2557,0.535,0.5073,2.4499,1,0,10.6663
1012,2018,0.3076,0.4075,1.7943,0.2788,0.4982,0.4334,6,0,1.977,20.0382,0.2923,0.0558,-0.0975,-0.2163,0.6099,2.36,0,0,9.9569
1012,2019,0.2913,1.3507,0.4075,0.378,0.6645,0.7337,4,0,2.0641,19.8282,0.4315,0.0303,0.0265,0.4807,0.5741,2.201,0,0,10.7835
1013,2016,0.4141,1.306,,0.0,0.525,0.3093,3,0,2.3502,23.1544,0.3746,-0.0062,0.1903,-0.4445,0.588,2.0222,0,0,10.6883
1013,2017,0.4252,0.2812,1.306,0.5331,0.01,0.3797,5,0,2.8238,20.3664,0.6291,0.1026,-0.0132,-0.0216,0.6786,2.2095,1,0,10.1391
1013,2018,0.0027,0.6783,0.2812,0.3307,0.2192,0.0974,4,1,2.8739,22.742,0.2831,0.221,0.0636,0.2031,0.5043,2.0293,0,1,10.7153
1013,2019,0.3231,1.697,0.6783,0.0,0.4803,0.3518,4,0,1.4534,22.797,0.7071,0.0765,0.1972,0.2915,0.6406,1.6906,1,0,9.5344
1013,2020,0.3587,1.1257,1.697,0.2046,0.3519,0.3139,4,1,2.1575,23.8184,0.526,0.1786,0.04,-0.4216,0.6468,2.079,0,0,10.7667
1013,2021,0.2359,1.7883,1.1257,0.2812,0.1562,0.2248,5,0,1.0745,22.2602,0.4755,0.0455,-0.1542,-0.2501,0.6745,2.6709,0,0,9.7158
1014,2011,0.3009,1.4076,,0.2676,0.4691,0.1146,4,0,2.4263,24.1912,0.5286,0.0353,-0.0025,0.4532,0.2864,2.2259,0,0,12.013
1014,2012,0.4269,0.8077,1.4076,0.0737,0.3853,0.2889,6,1,1.1091,24.3378,0.6762,0.0219,0.0816,-0.2159,0.2879,2.0435,1,1,10.9966
1014,2013,0.2578,2.0922,0.8077,0.3605,0.907,0.4187,5,1,0.7903,22.4528,0.2687,0.1046,0.003,-0.0776,0.4788,2.3007,0,0,9.6306
1014,2014,0.4659,0.7246,2.0922,0.53,0.2184,0.3259,5,1,3.0566,22.7508,0.4179,-0.0835,0.0756,-0.1414,0.6776,2.3834,1,0,10.5955
1014,2015,0.3133,2.3974,0.7246,0.2212,0.3677,0.6513,6,0,2.5285,21.4495,0.8258,0.0757,-0.0033,1.0142,0.8654,2.0715,0,0,10.5935
1014,2016,0.3385,2.5254,2.3974,0.4221,0.2715,0.4225,3,0,2.0538,20.5852,0.2583,0.0573,-0.0247,0.2593,0.5766,1.609,0,0,9.5074
1014,2017,0.2199,0.7472,2.5254,0.2398,0.131,0.6417,4,0,1.8725,22.4237,0.4351,0.0332,0.0326,0.6577,0.5162,1.9276,0,0,11.5864
1014,2018,0.1942,1.2977,0.7472,0.2122,0.2641,0.1431,4,1,1.3381,20.8358,0.5547,0.0112,0.0543,-0.0281,0.4755,2.0002,1,1,11.6339
1014,2019,0.1266,3.6303,1.2977,0.3764,0.3267,0.0473,3,1,1.8821,21.7964,0.5506,0.0271,-0.0016,0.5048,0.4421,2.0633,0,0,10.2812
1014,2020,0.4669,0.2896,3.6303,0.2354,0.7608,0.3875,6,0,0.1525,24.6431,0.3331,0.0751,0.0878,0.6643,0.3782,1.838,0,0,11.4014
1014,2021,0.103,0.4019,0.2896,0.2259,0.2181,0.4023,2,0,1.2961,22.7675,0.5361,-0.0567,0.0806,0.2445,0.5793,2.1686,0,0,12.013
1015,2011,0.5507,0.1421,,0.7537,0.4679,0.457,5,0,0.8115,23.2721,0.2943,-0.0291,0.2011,-0.3586,0.4042,2.0638,0,0,11.4581
1015,2012,0.1864,0.2821,0.1421,0.2707,0.1215,0.0944,5,1,1.486,22.1025,0.3687,-0.0168,0.0217,0.6766,0.4788,1.9437,0,0,11.2313
1015,2013,0.672,0.0363,0.2821,0.44,0.5757,0.1661,4,1,2.0619,21.8626,0.5015,-0.0194,0.0931,0.2396,0.6091,2.2396,0,0,11.5255
1015,2014,0.3366,2.1991,0.0363,0.1783,0.3675,0.2376,5,1,0.8486,22.2039,0.3504,0.0663,0.0229,-0.0275,0.2333,2.0921,1,0,10.922
1015,2015,0.1576,0.617,2.1991,0.3311,0.2037,0.2733,4,0,0.8673,22.8468,0.05,0.1242,0.0515,0.2449,0.5595,2.4089,1,0,11.3154
1015,2016,0.3288,0.7693,0.617,0.0622,0.1022,0.7453,3,1,2.3737,23.0488,0.4889,0.0897,0.0886,-0.3079,0.223,2.4007,0,0,12.013
1015,2017,0.1892,0.74,0.7693,0.1793,0.2031,0.264,4,0,2.8872,21.1227,0.2285,-0.006,0.0931,-0.1342,0.5821,2.3749,1,1,10.8478
1015,2018,0.5079,4.7629,0.74,0.5234,0.5433,0.3106,5,1,2.464,22.594,0.897,-0.0246,0.0299,0.5038,0.4977,2.1372,1,1,10.8329
1015,2019,0.1183,2.3749,4.7629,0.4023,0.4033,0.1805,3,1,2.3906,22.5439,0.5127,0.0147,0.0412,0.7557,0.7276,1.8089,1,1,10.7623
1015,2020,0.2251,1.9406,2.3749,0.5091,0.6052,0.2941,3,0,1.7214,23.564,0.2834,0.1382,0.1597,-0.0278,0.7415,1.7937,1,0,11.0056
1015,2021,0.4978,2.8346,1.9406,0.3185,0.5259,0.1339,7,0,1.7629,23.9352,0.4901,0.0529,0.1029,-0.4209,0.4219,2.1343,0,1,10.4922
1015,2022,0.3804,2.1327,2.8346,0.3632,0.05,0.5699,5,1,0.9603,23.4906,0.05,-0.0643,-0.0296,-0.2602,0.539,2.0092,0,0,11.2454
1016,2012,0.4043,0.031,,0.0178,0.1651,0.4854,3,0,0.4791,21.6399,0.05,0.0343,0.0618,0.4545,0.2345,2.1448,0,1,10.2792
1016,2013,0.511,0.261,0.031,0.1594,0.456,0.5366,1,0,1.2312,23.4701,0.3081,0.0384,0.1639,0.4857,0.3579,2.3451,0,0,11.0739
1016,2014,0.1759,2.1991,0.261,0.0949,0.4315,0.7475,6,0,1.9675,20.2672,0.4468,0.0605,-0.022,-0.4298,0.406,1.9496,0,0,10.1653
1016,2015,0.3268,2.8986,2.1991,0.4544,0.5884,0.6753,4,0,1.9401,22.1126,0.2725,-0.0325,-0.0319,0.3936,0.7292,1.8529,0,0,9.2629
1016,2016,0.5371,2.7084,2.8986,0.5693,0.4915,0.8061,3,0,3.031,21.8607,0.4339,0.0712,0.0615,0.3114,0.6239,1.9896,0,0,11.2211
1016,2017,0.3883,2.6982,2.7084,0.1186,0.5228,0.5854,4,0,1.6093,22.4177,0.344,0.1179,0.1453,-0.1338,0.4307,2.1919,0,0,10.0172
1016,2018,0.6207,2.7989,2.6982,0.0034,0.6608,0.6319,3,0,1.9607,21.9314,0.223,0.0864,0.0235,0.4354,0.6819,2.2133,0,0,10.884
1016,2019,0.1727,1.3128,2.7989,0.1659,0.291,0.1408,4,1,2.6787,21.6377,0.2657,-0.0136,0.1215,-0.573,0.561,2.3565,1,1,10.0684
1017,2016,0.3348,0.2313,,0.2062,0.2491,0.5698,4,0,3.2163,22.7354,0.4751,0.0896,0.0647,0.4615,0.912,1.9707,0,0,9.3244
1017,2017,0.4174,0.1619,0.2313,0.0,0.4655,0.7306,5,1,1.525,21.7112,0.647,0.0832,-0.053,-0.3906,0.4536,2.0183,1,1,11.892
1017,2018,0.1329,0.7745,0.1619,0.4799,0.199,0.324,2,0,3.3416,21.4111,0.14,0.1037,-0.0684,0.5667,0.3957,2.1967,0,1,11.6937
1017,2019,0.3448,2.0789,0.7745,0.5136,0.2458,0.1907,4,0,3.0685,23.0679,0.5095,0.0445,-0.0324,-0.0727,0.4882,2.152,1,1,11.308
1017,2020,0.289,0.5093,2.0789,0.2792,0.8161,0.6687,4,0,1.6882,21.4963,0.7056,-0.0085,0.0747,0.8677,0.7449,1.9162,1,1,11.6885
1017,2021,0.3879,1.1686,0.5093,0.5451,0.2322,0.2904,5,0,3.2415,24.0149,0.7231,0.0591,0.0149,0.2037,0.7069,1.7875,0,0,10.1822
1017,2022,0.5267,0.4362,1.1686,0.3064,0.4337,0.0096,4,0,1.284,20.8655,0.4256,0.0613,0.0272,0.9318,0.2605,1.8737,0,0,11.9929
1017,2023,0.2483,2.8204,0.4362,0.3993,0.4069,0.4479,5,0,2.0704,20.0413,0.0709,-0.0727,0.1009,-0.4581,0.6208,2.3902,0,0,10.9843
1018,2017,0.3301,3.0057,,0.2303,0.3657,0.3579,3,1,0.801,21.7368,0.4542,0.0669,0.0178,0.0544,0.519,2.1083,0,0,10.2657
1018,2018,0.2214,1.9937,3.0057,0.1914,0.0819,0.0,6,0,2.2736,21.8607,0.3676,-0.0638,-0.0657,0.0568,0.5618,1.7103,1,0,12.013
1018,2019,0.4849,0.3309,1.9937,0.0,0.91,0.0,5,1,2.0734,22.2893,0.4526,0.0395,0.0724,0.3877,0.6599,2.4232,0,0,12.013
1018,2020,0.2363,1.6704,0.3309,0.1732,0.3901,0.0,5,0,1.7048,21.2884,0.6472,0.0508,0.0562,-0.0578,0.4534,2.0579,0,0,10.5748
1018,2021,0.1621,0.0945,1.6704,0.0,0.3116,0.4424,4,0,1.3719,21.7221,0.6946,-0.0373,0.0663,-0.0548,0.2568,2.2224,1,0,11.1146
1018,2022,0.2806,0.4536,0.0945,0.1457,0.4202,0.0,5,0,2.8139,20.4612,0.187,-0.0017,0.0419,0.1349,0.3389,1.9261,0,0,10.3607
1018,2023,0.1815,2.2656,0.4536,0.1751,0.5585,0.207,5,0,2.6742,23.111,0.5461,0.0251,0.064,-0.2146,0.6946,2.483,0,0,11.3898
1019,2013,0.141,1.6182,,0.0,0.0727,0.5102,4,0,1.626,19.031,0.4267,0.0173,-0.0541,0.3337,0.703,2.0606,0,0,10.4304
1019,2014,0.4489,1.9594,1.6182,0.1718,0.5974,0.0163,1,0,2.8445,23.8151,0.6842,0.0017,-0.0796,-0.0149,0.5848,2.285,1,0,10.9105
1019,2015,0.2964,1.4324,1.9594,0.3564,0.3672,0.5578,5,0,1.4595,19.2486,0.2889,0.0734,-0.0257,1.1027,0.8909,2.3986,0,0,11.3363
1019,2016,0.1832,1.5393,1.4324,0.3352,0.4734,0.2786,2,1,1.8607,20.9009,0.05,0.152,0.0541,-0.1457,0.4626,2.1151,0,1,9.5486
1019,2017,0.3627,0.6609,1.5393,0.3069,0.1811,0.3617,5,1,2.15,20.683,0.1732,0.07,-0.0493,0.6624,0.5931,1.7706,0,0,9.9602
