participant_id,t_index,day,prompt_of_day,answered,deployed_family,negative affect,positive affect,arousal,stressor intensity,controllability appraisal,social presence,at home,time of day (sin),time of day (cos),day in protocol,regulatory effort,perceived regulation success,response latency,item: changed the situation,item: looked away or distracted,item: thought about it differently,item: kept it inside
135,53,9,5,1,Response modulation,2.7635,5.1410,4.2474,0.5229,0.1991,0.0000,0.0000,-0.8660,-0.5000,0.6154,3.6780,2.1526,-0.3358,2.4431,2.7038,1.7543,6.4678
135,54,9,6,1,Situation selection,2.5197,5.2926,4.1170,0.3147,0.5191,0.0000,1.0000,-0.8660,0.5000,0.6154,3.2820,5.3230,0.8038,3.3316,1.8469,2.1995,2.8442
135,55,10,1,1,Situation modification,1.9511,5.9413,4.1547,0.4054,0.2767,0.0000,0.0000,0.0000,1.0000,0.6923,3.5694,2.3848,0.7968,5.5377,2.5688,1.7330,2.4260
135,56,10,2,0,Situation modification,2.0783,4.3688,4.5317,0.8412,0.9002,0.0000,1.0000,0.8660,0.5000,0.6923,5.1185,5.6883,0.1001,4.7861,2.2147,1.0000,1.0529
135,57,10,3,1,Cognitive change,2.3562,4.1041,3.8913,0.1975,0.1518,1.0000,1.0000,0.8660,-0.5000,0.6923,2.3947,2.7793,0.0639,1.0760,2.1560,5.4684,1.0000
135,58,10,4,1,Attentional deployment,2.4447,4.8978,4.6946,0.4494,0.2969,1.0000,0.0000,0.0000,-1.0000,0.6923,3.5058,3.6548,0.9817,3.1689,4.0732,3.1497,2.9535
135,59,10,5,0,Response modulation,2.8974,5.2921,5.3631,0.5625,0.7526,0.0000,0.0000,-0.8660,-0.5000,0.6923,3.3269,1.0000,0.2042,2.3305,1.0258,2.2655,3.1224
135,60,10,6,1,Situation modification,3.0377,4.2294,4.6751,0.5043,0.7757,1.0000,0.0000,-0.8660,0.5000,0.6923,4.4853,3.3664,0.8779,3.8027,2.4600,1.0000,3.5412
135,61,11,1,1,Situation modification,2.3263,5.3927,4.6072,0.2569,0.4611,1.0000,0.0000,0.0000,1.0000,0.7692,3.2974,2.3509,0.0422,4.2554,2.3668,3.6915,1.7114
135,62,11,2,1,Attentional deployment,1.9965,5.2295,2.8712,0.1997,0.4676,1.0000,0.0000,0.8660,0.5000,0.7692,3.0870,3.2488,-0.2344,2.5150,3.3576,3.5245,1.5138
135,63,11,3,1,Situation modification,1.3857,5.8396,4.0127,0.3444,0.6679,1.0000,0.0000,0.8660,-0.5000,0.7692,4.1552,3.3966,0.4177,3.5879,1.0000,1.4300,1.0295
135,64,11,4,1,Situation modification,3.7861,5.0334,4.6696,0.6527,0.3037,1.0000,1.0000,0.0000,-1.0000,0.7692,3.3577,2.5779,-0.3550,4.5262,1.3484,2.4635,3.1424
135,65,11,5,0,Cognitive change,1.0699,4.7091,4.0666,0.3925,0.3407,1.0000,0.0000,-0.8660,-0.5000,0.7692,3.6770,6.3672,-0.4417,2.3669,2.0677,7.0000,1.0000
135,66,11,6,1,Situation selection,2.7691,5.5019,4.1656,0.7695,0.1910,0.0000,0.0000,-0.8660,0.5000,0.7692,3.5978,3.2329,0.3044,3.3714,4.1541,2.7016,1.9459
135,67,12,1,0,Situation modification,2.8446,5.3360,3.8223,0.2185,0.1216,0.0000,1.0000,0.0000,1.0000,0.8462,3.3649,1.0904,0.6145,6.9074,1.5561,1.4095,1.0522
135,68,12,2,1,Attentional deployment,3.6035,4.9659,4.8949,0.6254,0.1284,1.0000,1.0000,0.8660,0.5000,0.8462,5.1374,3.0487,-0.0111,1.9676,5.5035,3.1441,3.0171
135,69,12,3,1,Cognitive change,3.0020,4.1451,5.4363,0.6020,0.5483,0.0000,1.0000,0.8660,-0.5000,0.8462,3.4494,3.9457,0.4407,3.5939,1.0000,6.9470,1.8659
135,70,12,4,1,Response modulation,3.1179,5.0081,4.3411,0.5200,0.0985,0.0000,0.0000,0.0000,-1.0000,0.8462,3.4238,3.3580,-0.3918,2.3791,1.0000,1.0000,6.1365
135,71,12,5,1,Cognitive change,2.8140,3.8911,4.3344,0.6229,0.5702,0.0000,0.0000,-0.8660,-0.5000,0.8462,4.1872,4.3234,-0.1605,1.5368,1.4740,6.9127,2.9080
135,72,12,6,1,Cognitive change,3.6374,4.3447,5.0618,0.3090,0.3179,0.0000,0.0000,-0.8660,0.5000,0.8462,3.8116,3.6413,0.1170,4.9761,2.4891,7.0000,1.3784
135,73,13,1,1,Cognitive change,3.3070,5.2965,5.2349,0.4596,0.2541,0.0000,1.0000,0.0000,1.0000,0.9231,2.5446,3.1429,-0.7934,1.0000,2.2930,5.2648,1.0840
135,74,13,2,1,Cognitive change,1.4294,5.4086,3.2755,0.1616,0.1274,1.0000,1.0000,0.8660,0.5000,0.9231,2.6509,4.5987,-1.0991,3.6312,2.3078,5.1998,1.0000
135,75,13,3,1,Situation modification,1.1215,6.0809,4.9863,0.5915,0.8039,0.0000,0.0000,0.8660,-0.5000,0.9231,3.6032,5.1735,0.5151,5.7415,1.7489,3.0350,1.5188
135,76,13,4,0,Cognitive change,2.1383,4.4767,3.9051,0.5032,0.1762,0.0000,1.0000,0.0000,-1.0000,0.9231,3.6594,4.1182,-0.0452,1.0416,4.3973,4.7294,1.5259
135,77,13,5,0,Cognitive change,1.8629,5.5349,4.4667,0.6378,0.3661,0.0000,0.0000,-0.8660,-0.5000,0.9231,4.3538,4.0559,0.3588,1.0000,1.1476,4.4764,2.5413
135,78,13,6,1,Situation selection,3.6126,4.5680,4.1831,0.5760,0.1572,0.0000,1.0000,-0.8660,0.5000,0.9231,4.4237,2.3274,0.1510,4.8862,4.3857,1.6939,2.0912
135,79,14,1,1,Response modulation,2.4313,5.3568,4.2785,0.3172,0.3655,1.0000,1.0000,0.0000,1.0000,1.0000,3.5862,2.7941,0.0784,2.7001,2.4304,1.1549,4.6753
135,80,14,2,1,Cognitive change,2.1028,5.6345,4.1770,0.4379,0.0925,1.0000,0.0000,0.8660,0.5000,1.0000,3.5617,3.9683,0.1308,2.4760,3.4799,5.8808,1.0000
135,81,14,3,1,Situation selection,2.5598,4.9561,3.4064,0.2672,0.9147,0.0000,0.0000,0.8660,-0.5000,1.0000,3.2493,2.0971,-0.2776,4.3850,2.5441,1.0000,1.0000
135,82,14,4,1,Situation modification,1.0772,5.8967,4.4900,0.5924,0.4838,1.0000,1.0000,0.0000,-1.0000,1.0000,4.1115,6.0489,0.0060,6.5652,3.2058,3.1064,1.5989
135,83,14,5,1,Situation modification,2.8728,4.4914,5.1091,0.6950,0.7770,1.0000,0.0000,-0.8660,-0.5000,1.0000,4.2412,3.3640,-0.5431,5.1787,2.3364,2.1524,2.9146
135,84,14,6,1,Situation selection,2.4537,4.8110,4.1677,0.5932,0.5612,1.0000,0.0000,-0.8660,0.5000,1.0000,4.2167,2.3066,0.4164,2.8362,5.0596,1.0264,1.0000
136,1,1,1,1,Response modulation,2.0400,5.7595,4.3590,0.2243,0.7030,1.0000,1.0000,0.0000,1.0000,0.0000,3.8484,2.6974,0.0869,1.0000,2.3491,3.0908,5.5716
136,2,1,2,1,Attentional deployment,2.1638,5.9382,4.5533,0.6590,0.1903,1.0000,1.0000,0.8660,0.5000,0.0000,4.0073,4.7055,-0.0259,1.0000,5.3330,4.6529,2.4192
136,3,1,3,1,Situation selection,1.8882,5.0395,4.2441,0.1008,0.5186,1.0000,1.0000,0.8660,-0.5000,0.0000,2.4570,3.6048,0.0448,5.0275,3.9863,1.0000,1.0000
136,4,1,4,1,Situation selection,3.8269,4.8340,5.5296,0.5131,0.5773,1.0000,1.0000,0.0000,-1.0000,0.0000,3.7528,1.2108,0.5007,5.3780,2.4403,1.0000,1.0000
136,5,1,5,0,Situation selection,2.7882,4.0843,4.0653,0.2654,0.6852,1.0000,0.0000,-0.8660,-0.5000,0.0000,3.2552,3.0905,1.1196,5.0077,4.6852,2.9391,3.0314
136,6,1,6,1,Response modulation,4.6763,4.8219,5.3133,0.4494,0.7672,1.0000,1.0000,-0.8660,0.5000,0.0000,3.8658,1.0000,-0.0003,1.0000,1.3366,2.1750,5.9361
136,7,2,1,1,Attentional deployment,2.5255,4.6459,3.7975,0.2712,0.5989,1.0000,1.0000,0.0000,1.0000,0.0769,2.9343,3.4834,-0.3733,1.7510,7.0000,2.1384,1.0000
136,8,2,2,1,Attentional deployment,3.3803,4.9302,5.4224,0.5346,0.2091,0.0000,0.0000,0.8660,0.5000,0.0769,4.2101,4.1248,0.5973,3.9795,6.9602,2.3874,1.7780
136,9,2,3,1,Situation selection,1.8798,4.9039,4.0853,0.3528,0.5262,1.0000,0.0000,0.8660,-0.5000,0.0769,3.0183,2.2850,-0.0214,2.3045,3.3298,2.2239,2.5618
136,10,2,4,1,Situation modification,2.8176,5.3835,3.7959,0.3234,0.8334,0.0000,0.0000,0.0000,-1.0000,0.0769,3.4713,4.0233,0.4108,4.5834,1.0653,3.7033,1.0247
136,11,2,5,1,Attentional deployment,2.6136,4.6855,3.9512,0.5226,0.5593,0.0000,0.0000,-0.8660,-0.5000,0.0769,3.2990,3.1142,0.2341,2.4311,5.7490,3.2808,1.0000
136,12,2,6,1,Cognitive change,2.3399,5.5514,4.2271,0.2985,0.8977,1.0000,0.0000,-0.8660,0.5000,0.0769,2.9430,2.7751,0.5344,2.2342,5.4742,5.2986,1.0000
136,13,3,1,1,Cognitive change,3.1086,3.4151,5.1168,0.7123,0.1075,1.0000,0.0000,0.0000,1.0000,0.1538,3.6933,6.2167,-0.7107,1.9488,4.5693,5.3858,2.2735
136,14,3,2,1,Response modulation,1.0000,6.1585,1.7266,0.2116,0.8438,0.0000,0.0000,0.8660,0.5000,0.1538,2.5433,1.7923,0.3467,1.0000,1.0000,1.5241,4.6728
136,15,3,3,0,Cognitive change,3.4419,4.5880,5.0288,0.4464,0.4197,1.0000,0.0000,0.8660,-0.5000,0.1538,3.0930,5.9668,0.0325,2.7775,3.5412,5.5741,2.3956
136,16,3,4,1,Situation selection,3.5922,5.4862,3.9337,0.5023,0.4502,0.0000,0.0000,0.0000,-1.0000,0.1538,3.9029,1.7853,0.0317,5.0932,5.8199,1.0000,2.1968
136,17,3,5,1,Situation modification,2.8755,5.0078,4.9371,0.5439,0.5646,0.0000,0.0000,-0.8660,-0.5000,0.1538,3.8409,3.5033,0.0353,6.6088,1.9998,4.0798,2.0840
136,18,3,6,0,Situation selection,3.9859,3.5496,4.9145,0.2333,0.4586,0.0000,0.0000,-0.8660,0.5000,0.1538,3.0536,2.5473,0.8087,2.6228,3.3643,1.0000,2.5396
136,19,4,1,1,Situation modification,1.5608,5.8459,3.9976,0.2828,0.5634,1.0000,1.0000,0.0000,1.0000,0.2308,2.5073,3.1143,-0.2080,4.7449,1.0000,3.1788,1.0000
136,20,4,2,0,Situation modification,2.3274,4.8835,4.8304,0.4921,0.7557,0.0000,0.0000,0.8660,0.5000,0.2308,3.7133,3.8411,0.1617,5.9327,2.0514,1.0424,1.0000
136,21,4,3,1,Cognitive change,3.1476,4.9601,4.5010,0.3791,0.1990,1.0000,0.0000,0.8660,-0.5000,0.2308,3.2767,1.3837,0.1368,1.0000,3.5895,5.2798,1.0000
136,22,4,4,1,Attentional deployment,3.5852,4.4689,4.7848,0.2310,0.3073,1.0000,1.0000,0.0000,-1.0000,0.2308,3.2880,3.8748,-0.3642,1.0000,6.6122,4.3596,3.1540
136,23,4,5,1,Situation modification,2.9119,5.1947,4.3974,0.4535,0.1077,1.0000,0.0000,-0.8660,-0.5000,0.2308,3.9808,3.2687,-0.3509,6.9559,2.0702,1.2291,1.8707
136,24,4,6,1,Situation modification,1.8767,5.4658,3.8580,0.2227,0.5424,0.0000,1.0000,-0.8660,0.5000,0.2308,2.6985,4.0622,0.5286,4.9559,1.7124,1.3888,1.0000
136,25,5,1,1,Situation modification,2.5375,4.2699,4.5693,0.6015,0.5794,1.0000,1.0000,0.0000,1.0000,0.3077,3.2069,3.3354,-0.2150,6.3843,1.7797,2.3178,2.9109
136,26,5,2,0,Situation modification,1.2815,4.9499,3.5723,0.4951,0.4989,1.0000,0.0000,0.8660,0.5000,0.3077,3.2300,5.1862,-0.7835,4.6756,1.9894,2.0172,2.0896
136,27,5,3,1,Situation modification,1.3648,6.4519,3.5713,0.2701,0.5804,0.0000,0.0000,0.8660,-0.5000,0.3077,3.3384,2.9738,0.2123,4.7211,2.2140,3.2380,1.9407
136,28,5,4,1,Situation modification,1.0000,6.5328,3.4751,0.4317,0.5853,1.0000,0.0000,0.0000,-1.0000,0.3077,3.4224,4.0166,0.0299,4.8106,1.0000,1.0000,1.1338
136,29,5,5,1,Situation selection,1.4272,6.1598,4.0744,0.4262,0.5795,0.0000,1.0000,-0.8660,-0.5000,0.3077,2.7088,5.2362,0.0194,3.8471,2.9714,2.4060,1.0000
136,30,5,6,1,Situation modification,2.7956,5.2284,5.6059,0.6735,0.3137,1.0000,1.0000,-0.8660,0.5000,0.3077,3.5155,1.0000,0.4656,6.8586,2.0645,1.0000,2.2250
136,31,6,1,1,Situation modification,2.2696,4.3264,3.5133,0.2611,0.7168,0.0000,0.0000,0.0000,1.0000,0.3846,3.3368,3.8512,0.4585,7.0000,1.1965,3.7455,1.4048
136,32,6,2,1,Situation modification,2.0279,4.5684,3.8601,0.5150,0.0550,1.0000,0.0000,0.8660,0.5000,0.3846,3.3778,2.9120,0.5039,4.0263,1.0000,3.8561,2.2303
136,33,6,3,1,Attentional deployment,1.6409,5.6053,3.8024,0.1076,0.3888,0.0000,1.0000,0.8660,-0.5000,0.3846,2.7049,3.4259,-0.7751,1.6804,7.0000,1.0000,1.1349
136,34,6,4,1,Attentional deployment,2.5364,5.4213,4.5713,0.4368,0.4909,1.0000,0.0000,0.0000,-1.0000,0.3846,3.9792,3.2047,-0.3870,2.0351,6.8790,3.7387,2.9636
136,35,6,5,1,Situation modification,3.4554,4.5339,4.6766,0.4809,0.3913,1.0000,0.0000,-0.8660,-0.5000,0.3846,3.9284,3.0211,0.0620,5.8905,1.7365,1.4313,2.4907
136,36,6,6,1,Situation selection,4.1197,4.2625,4.8621,0.2454,0.5528,1.0000,0.0000,-0.8660,0.5000,0.3846,2.9189,2.0507,0.8526,3.7394,5.1530,1.0000,3.2386
136,37,7,1,1,Situation modification,3.3797,4.0998,4.9158,0.3455,0.7695,0.0000,0.0000,0.0000,1.0000,0.4615,2.7154,5.7013,0.2423,5.7125,2.0714,1.0000,2.7524
136,38,7,2,1,Response modulation,1.6029,4.9707,4.6076,0.5743,0.4858,1.0000,0.0000,0.8660,0.5000,0.4615,4.2341,4.3788,1.1306,1.0000,1.5107,1.0000,3.2611
136,39,7,3,0,Situation modification,1.1865,5.9710,4.0779,0.1460,0.5086,1.0000,1.0000,0.8660,-0.5000,0.4615,1.9923,2.9235,-0.2307,6.1041,1.9234,2.4401,1.0000
136,40,7,4,1,Attentional deployment,1.9580,6.1953,3.8822,0.5875,0.4671,1.0000,0.0000,0.0000,-1.0000,0.4615,3.1618,3.4283,-0.2812,1.1055,7.0000,1.1774,2.3374
136,41,7,5,1,Situation modification,1.8289,5.1915,5.0788,0.6803,0.8622,1.0000,0.0000,-0.8660,-0.5000,0.4615,4.2062,4.4253,0.3404,5.5317,3.6632,1.8581,2.1516
136,42,7,6,1,Cognitive change,1.5260,6.4524,4.6259,0.2735,0.1893,0.0000,1.0000,-0.8660,0.5000,0.4615,3.2714,4.5584,0.3642,1.9768,1.8286,4.5210,1.3939
136,43,8,1,1,Situation selection,2.3576,4.9582,4.4494,0.4447,0.6995,0.0000,1.0000,0.0000,1.0000,0.5385,2.7272,3.1346,-0.3794,3.5154,2.1246,1.0000,2.0389
136,44,8,2,1,Situation selection,1.5174,5.7467,4.0403,0.7880,0.6877,0.0000,0.0000,0.8660,0.5000,0.5385,4.6733,4.4675,-0.1453,1.8643,4.5416,1.0000,2.2442
136,45,8,3,1,Cognitive change,1.5007,5.8433,4.2276,0.0897,0.4034,1.0000,1.0000,0.8660,-0.5000,0.5385,2.1167,6.4032,-0.2579,2.1784,3.2965,6.2725,1.7836
136,46,8,4,1,Situation selection,2.9243,5.4009,3.5367,0.1505,0.1663,1.0000,1.0000,0.0000,-1.0000,0.5385,2.8344,1.6216,0.8835,4.8212,3.3001,1.9687,1.4979
136,47,8,5,1,Response modulation,2.8779,4.0736,5.3706,0.4240,0.2975,1.0000,0.0000,-0.8660,-0.5000,0.5385,3.0146,2.3856,-0.1911,1.1350,3.3660,1.2029,6.8095
136,48,8,6,0,Situation selection,5.2897,3.3674,5.7901,0.8379,0.8231,1.0000,0.0000,-0.8660,0.5000,0.5385,4.6549,2.4564,0.2932,3.1584,1.6147,1.7949,1.8436
136,49,9,1,1,Attentional deployment,3.1872,4.6115,3.8181,0.6186,0.1658,0.0000,1.0000,0.0000,1.0000,0.6154,4.9449,3.3277,-0.5606,1.0000,4.4331,3.1660,1.0000
136,50,9,2,1,Situation selection,2.8868,5.8801,4.2428,0.3056,0.7125,1.0000,0.0000,0.8660,0.5000,0.6154,3.2793,3.1617,-0.3406,3.2333,5.5891,1.4043,3.1134
136,51,9,3,1,Situation modification,3.2786,4.2440,5.4302,0.4212,0.8344,0.0000,0.0000,0.8660,-0.5000,0.6154,3.3494,5.5270,0.5339,5.4476,1.2718,1.0000,1.0000
136,52,9,4,1,Situation modification,2.4354,5.1130,4.0040,0.3976,0.7221,1.0000,0.0000,0.0000,-1.0000,0.6154,4.2609,4.4156,-0.5934,5.7591,1.0000,1.1008,1.0000
136,53,9,5,1,Situation selection,2.7412,4.7896,4.7403,0.9255,0.3926,1.0000,0.0000,-0.8660,-0.5000,0.6154,4.8605,2.4776,0.5116,5.5443,2.6991,2.0304,2.1857
136,54,9,6,1,Attentional deployment,1.7318,6.0712,4.3390,0.6210,0.4663,1.0000,0.0000,-0.8660,0.5000,0.6154,4.7093,5.2440,0.5938,1.6207,6.7047,5.0006,1.0000
136,55,10,1,1,Cognitive change,2.0826,5.3330,4.0335,0.4708,0.6882,1.0000,0.0000,0.0000,1.0000,0.6923,3.3955,4.9166,0.1709,1.3779,4.2518,4.0881,1.5900
136,56,10,2,1,Situation selection,2.5499,4.4906,4.4359,0.2834,0.5686,1.0000,0.0000,0.8660,0.5000,0.6923,3.5891,3.1074,-0.5620,5.7255,3.2789,1.0000,1.0000
136,57,10,3,0,Situation modification,3.4201,5.2117,4.6016,0.0654,0.4904,1.0000,1.0000,0.8660,-0.5000,0.6923,2.4130,3.0570,-0.0343,6.5681,2.1793,3.5273,1.5393
136,58,10,4,1,Situation modification,1.7713,5.4216,4.2953,0.1911,0.7167,0.0000,1.0000,0.0000,-1.0000,0.6923,2.8151,5.8126,0.2886,5.9990,1.9222,2.0258,1.7097
136,59,10,5,1,Response modulation,3.7869,5.5872,5.0425,1.0000,0.5096,1.0000,0.0000,-0.8660,-0.5000,0.6923,5.0702,2.3085,0.9727,1.0000,3.1066,2.4121,3.2262
136,60,10,6,1,Response modulation,3.1640,3.9556,4.4808,0.5003,0.8749,1.0000,1.0000,-0.8660,0.5000,0.6923,4.0102,2.8100,0.2132,1.0000,3.5166,1.8487,5.9744
136,61,11,1,0,Situation selection,3.4326,3.4522,4.8739,0.2114,0.8231,1.0000,1.0000,0.0000,1.0000,0.7692,2.9889,4.1270,-0.0552,3.7781,2.3068,1.6108,1.0000
136,62,11,2,1,Attentional deployment,2.2734,6.5266,4.2010,0.2235,0.2668,0.0000,1.0000,0.8660,0.5000,0.7692,3.2655,2.7159,-0.2814,1.0000,6.0860,2.3825,2.4442
136,63,11,3,0,Attentional deployment,2.6723,5.2613,3.8576,0.3311,0.4101,1.0000,0.0000,0.8660,-0.5000,0.7692,2.7355,2.2648,0.4759,1.1949,6.5328,4.5612,1.0000
136,64,11,4,1,Situation selection,2.4862,4.6757,5.2089,0.6929,0.5448,1.0000,1.0000,0.0000,-1.0000,0.7692,4.4287,4.3991,-0.6484,5.7601,3.7266,1.0000,2.9502
136,65,11,5,1,Response modulation,3.6902,5.4607,5.4375,0.8004,0.8221,0.0000,1.0000,-0.8660,-0.5000,0.7692,3.3416,2.1423,-0.3127,2.5850,1.1884,1.0000,4.6385
136,66,11,6,1,Attentional deployment,3.9052,4.0956,4.1506,0.4544,0.0437,0.0000,1.0000,-0.8660,0.5000,0.7692,3.7615,3.0274,0.1385,2.1017,6.8015,2.1316,2.3601
136,67,12,1,1,Situation modification,2.5094,5.0948,3.8210,0.2746,0.6769,0.0000,1.0000,0.0000,1.0000,0.8462,2.8543,2.9064,-0.1936,6.3913,1.0000,1.3605,1.0171
136,68,12,2,1,Cognitive change,2.2950,4.9841,2.9381,0.0125,0.2668,1.0000,1.0000,0.8660,0.5000,0.8462,2.2036,2.8221,-0.8704,1.0000,2.3519,5.7332,3.1014
136,69,12,3,1,Situation modification,1.0704,5.9227,3.2856,0.3185,0.5957,0.0000,0.0000,0.8660,-0.5000,0.8462,2.5891,3.0521,-0.6849,5.2951,3.1798,1.0000,1.0000
136,70,12,4,1,Situation modification,2.1588,5.4973,4.1302,0.1749,0.5951,0.0000,0.0000,0.0000,-1.0000,0.8462,2.9554,3.9897,0.6226,5.9530,1.0000,2.1893,1.0000
136,71,12,5,1,Situation modification,3.7444,3.6818,4.2051,0.5856,0.5428,0.0000,1.0000,-0.8660,-0.5000,0.8462,3.4857,3.4673,0.3101,5.7799,1.0000,1.3770,2.0875
136,72,12,6,1,Response modulation,5.0496,4.0838,5.8097,0.7561,0.2908,0.0000,1.0000,-0.8660,0.5000,0.8462,3.7962,1.0000,0.2632,1.1971,2.2101,1.0000,4.9645
136,73,13,1,1,Situation modification,2.2267,4.9937,5.2424,0.0954,0.5820,1.0000,1.0000,0.0000,1.0000,0.9231,2.9852,4.9228,0.7488,4.3908,2.1010,2.8934,1.9348
136,74,13,2,1,Response modulation,3.1870,4.8865,4.0488,0.0423,0.4308,1.0000,0.0000,0.8660,0.5000,0.9231,3.3373,2.9980,0.6015,3.2779,2.1279,3.0677,5.4336
136,75,13,3,1,Response modulation,1.1413,5.9223,3.2341,0.3704,0.6152,0.0000,0.0000,0.8660,-0.5000,0.9231,4.2284,3.1676,-0.2793,1.0000,2.2735,1.0000,7.0000
136,76,13,4,0,Response modulation,3.2285,5.8447,3.9275,0.1438,0.3312,1.0000,0.0000,0.0000,-1.0000,0.9231,2.2488,3.6869,0.7290,1.0000,2.6308,1.3211,4.6881
136,77,13,5,0,Cognitive change,3.5425,3.8973,4.9946,0.4304,0.4867,0.0000,0.0000,-0.8660,-0.5000,0.9231,2.9325,3.5942,0.9729,2.2210,1.0238,5.5609,1.0000
136,78,13,6,1,Response modulation,3.6557,4.3741,4.8474,0.8389,0.4200,1.0000,0.0000,-0.8660,0.5000,0.9231,4.1845,2.1513,0.7712,1.0000,1.3952,1.9311,5.8289
136,79,14,1,1,Attentional deployment,3.5942,4.9555,5.2061,0.1351,0.5111,0.0000,0.0000,0.0000,1.0000,1.0000,3.1050,4.3420,0.9621,1.2591,4.5348,2.0867,2.7763
136,80,14,2,0,Situation modification,3.6428,4.3812,4.8594,0.1872,0.5042,0.0000,1.0000,0.8660,0.5000,1.0000,1.9955,1.3939,0.2630,5.8398,1.0000,3.0652,1.1737
136,81,14,3,1,Attentional deployment,3.7505,4.7198,4.7650,0.5468,0.8314,1.0000,0.0000,0.8660,-0.5000,1.0000,3.7659,1.7959,-0.4628,1.0000,5.0539,3.6657,2.3663
136,82,14,4,0,Attentional deployment,3.1385,4.3302,4.6601,0.2878,0.6413,0.0000,0.0000,0.0000,-1.0000,1.0000,2.4066,3.7247,-0.1046,1.0000,4.1841,1.0000,1.6979
136,83,14,5,0,Response modulation,3.6043,5.1091,4.8902,0.2281,0.8250,0.0000,1.0000,-0.8660,-0.5000,1.0000,3.6674,2.2678,-0.5343,1.0000,1.0000,1.0000,5.8407
136,84,14,6,1,Response modulation,2.4271,5.2889,4.4034,0.5508,0.3895,0.0000,1.0000,-0.8660,0.5000,1.0000,3.3910,3.9013,0.3716,2.8362,4.9246,1.0000,4.7054
137,1,1,1,1,Cognitive change,3.6646,5.2549,5.0405,0.7019,0.3174,1.0000,0.0000,0.0000,1.0000,0.0000,3.5395,3.0241,0.5947,1.0000,3.2206,6.1760,1.0000
137,2,1,2,1,Attentional deployment,4.2147,4.3004,5.5519,0.2239,0.1095,1.0000,0.0000,0.8660,0.5000,0.0000,2.6088,3.6348,-0.4163,1.0000,5.4241,1.1799,3.8917
137,3,1,3,1,Attentional deployment,3.3956,4.2703,5.5514,0.8901,0.5095,0.0000,1.0000,0.8660,-0.5000,0.0000,4.4283,3.4769,-0.1200,2.0339,5.1871,4.1045,3.5141
137,4,1,4,1,Situation modification,3.2752,3.9248,4.6066,0.6809,0.7184,0.0000,0.0000,0.0000,-1.0000,0.0000,4.4635,3.4443,0.0073,6.9917,1.0000,2.1040,1.6464
137,5,1,5,1,Situation modification,1.9750,5.2126,4.7821,0.6299,0.1850,1.0000,1.0000,-0.8660,-0.5000,0.0000,4.2883,3.7446,0.9145,7.0000,1.7842,2.9569,4.5172
137,6,1,6,1,Situation modification,2.9147,4.5771,4.7468,0.8221,0.6174,0.0000,1.0000,-0.8660,0.5000,0.0000,4.7943,2.4687,-0.1068,6.8834,1.5620,2.3930,1.6025
137,7,2,1,1,Response modulation,3.7795,6.3373,4.0969,0.1558,0.5959,0.0000,1.0000,0.0000,1.0000,0.0769,2.2675,1.9558,1.1320,1.2474,5.6452,2.8715,5.9773
137,8,2,2,1,Cognitive change,2.4166,4.6350,3.9920,0.2521,0.6653,1.0000,1.0000,0.8660,0.5000,0.0769,3.3366,3.4728,0.9694,1.4873,2.8941,5.8013,1.6611
137,9,2,3,1,Attentional deployment,1.0274,5.4820,3.5524,0.1299,0.4747,1.0000,1.0000,0.8660,-0.5000,0.0769,3.2749,4.6985,0.5320,1.0000,6.2510,1.8587,1.1454
137,10,2,4,1,Situation modification,1.3791,6.5360,3.5100,0.3179,0.3438,0.0000,0.0000,0.0000,-1.0000,0.0769,3.3829,1.5804,-0.3095,3.7450,2.2429,3.9688,2.3153
137,11,2,5,1,Attentional deployment,1.4600,7.0000,3.5957,0.7116,0.1800,1.0000,0.0000,-0.8660,-0.5000,0.0769,4.5304,2.1189,-0.1496,1.0000,5.1381,2.7206,1.3660
137,12,2,6,1,Cognitive change,1.9506,6.6782,4.6757,0.4600,0.5534,0.0000,0.0000,-0.8660,0.5000,0.0769,3.3305,3.0697,-1.0265,1.0000,3.8592,4.5056,2.0050
137,13,3,1,1,Attentional deployment,2.4415,4.9910,3.6591,0.6303,0.2400,0.0000,1.0000,0.0000,1.0000,0.1538,3.2456,1.9432,-0.8990,2.3251,6.7581,2.3462,3.3797
137,14,3,2,1,Attentional deployment,2.8380,4.4933,3.6469,0.2364,0.6018,1.0000,0.0000,0.8660,0.5000,0.1538,3.5621,3.2068,1.2869,2.1437,7.0000,2.8179,3.4625
137,15,3,3,1,Situation modification,3.2426,4.1530,4.4255,0.3959,0.6917,1.0000,0.0000,0.8660,-0.5000,0.1538,2.6751,5.1658,-0.2593,4.9151,2.6267,3.2680,1.0000
137,16,3,4,1,Situation modification,2.0181,4.4775,2.9969,0.1123,0.5136,0.0000,0.0000,0.0000,-1.0000,0.1538,3.0499,1.3573,0.1179,5.6411,2.6722,2.3881,1.4394
137,17,3,5,1,Cognitive change,3.2884,3.9742,5.1627,0.5283,0.8010,0.0000,1.0000,-0.8660,-0.5000,0.1538,3.0350,2.9342,-0.2555,2.2133,2.0588,4.5241,1.3155
137,18,3,6,1,Attentional deployment,4.1046,4.2757,4.4647,0.6593,0.3246,1.0000,1.0000,-0.8660,0.5000,0.1538,4.3712,3.6153,0.0369,2.6741,6.5835,3.7623,3.0790
